country,winter,season,metric,value,anom,anom_dt,n_sites,group,oni_djf
FI,2003,JFM,thaw_days,37.308,0.885,1.975,13,elnino,0.900
FI,2003,JFM,tmax_mean,-3.660,-0.972,-0.629,13,elnino,0.900
FI,2003,JFM,tmean,-7.906,-1.546,-1.210,13,elnino,0.900
FI,2003,JFM,tmin_mean,-12.450,-2.075,-1.692,13,elnino,0.900
FI,2003,NDJFM,frost_days,144.923,15.348,14.866,13,elnino,0.900
FI,2003,NDJFM,ice_days,103.154,21.759,19.488,13,elnino,0.900
FI,2003,NDJFM,precip,129.460,-72.633,-80.652,10,elnino,0.900
FI,2003,NDJFM,precip_days,30.300,-16.000,-17.660,10,elnino,0.900
FI,2003,NDJFM,rain_on_snow_days,2.800,-2.834,-3.509,10,elnino,0.900
FI,2003,NDJFM,snow_cover_days,146.900,20.148,20.160,10,elnino,0.900
FI,2003,NDJFM,snow_depth,31.798,3.505,5.449,10,elnino,0.900
FI,2003,NDJFM,snow_max,54.300,-3.248,-0.713,10,elnino,0.900
FI,2003,NDJFM,thaw_days,46.385,-22.042,-19.828,13,elnino,0.900
FI,2003,NDJFM,tmax_mean,-4.685,-2.792,-2.453,13,elnino,0.900
FI,2003,NDJFM,tmean,-8.458,-3.330,-2.969,13,elnino,0.900
FI,2003,NDJFM,tmin_mean,-12.573,-3.854,-3.423,13,elnino,0.900
FI,2004,DJF,frost_days,85.308,4.041,3.304,13,neutral,0.340
FI,2004,DJF,ice_days,64.769,7.743,5.438,13,neutral,0.340
FI,2004,DJF,precip,137.540,3.563,11.594,10,neutral,0.340
FI,2004,DJF,precip_days,30.800,0.571,1.261,10,neutral,0.340
FI,2004,DJF,rain_on_snow_days,1.900,-1.532,-1.724,10,neutral,0.340
FI,2004,DJF,snow_cover_days,80.800,-0.085,-1.418,10,neutral,0.340
FI,2004,DJF,snow_depth,25.868,-4.070,-1.900,10,neutral,0.340
FI,2004,DJF,snow_max,51.300,-0.376,1.564,10,neutral,0.340
FI,2004,DJF,thaw_days,25.846,-6.506,-4.235,13,neutral,0.340
FI,2004,DJF,tmax_mean,-3.816,-0.263,0.281,13,neutral,0.340
FI,2004,DJF,tmean,-7.305,-0.563,0.014,13,neutral,0.340
FI,2004,DJF,tmin_mean,-11.182,-0.818,-0.152,13,neutral,0.340
FI,2004,JFM,frost_days,87.615,5.231,5.472,13,neutral,0.340
FI,2004,JFM,ice_days,60.308,7.258,6.418,13,neutral,0.340
FI,2004,JFM,precip,101.160,-8.681,-7.918,10,neutral,0.340
FI,2004,JFM,precip_days,26.300,-0.281,-0.101,10,neutral,0.340
FI,2004,JFM,rain_on_snow_days,2.900,-0.560,-1.187,10,neutral,0.340
FI,2004,JFM,snow_cover_days,89.900,5.371,5.035,10,neutral,0.340
FI,2004,JFM,snow_depth,37.154,-1.355,1.020,10,neutral,0.340
FI,2004,JFM,snow_max,57.000,0.962,2.570,10,neutral,0.340
FI,2004,JFM,thaw_days,30.462,-5.961,-5.122,13,neutral,0.340
FI,2004,JFM,tmax_mean,-3.031,-0.343,-0.047,13,neutral,0.340
FI,2004,JFM,tmean,-6.744,-0.384,-0.102,13,neutral,0.340
FI,2004,JFM,tmin_mean,-10.699,-0.323,-0.008,13,neutral,0.340
FI,2004,NDJFM,frost_days,130.462,0.887,0.653,13,neutral,0.340
FI,2004,NDJFM,ice_days,82.692,1.297,-0.588,13,neutral,0.340
FI,2004,NDJFM,precip,206.940,-13.990,-3.828,10,neutral,0.340
FI,2004,NDJFM,precip_days,47.700,-2.429,-0.275,10,neutral,0.340
FI,2004,NDJFM,rain_on_snow_days,5.500,-0.691,-0.832,10,neutral,0.340
FI,2004,NDJFM,snow_cover_days,123.400,-1.138,-3.084,10,neutral,0.340
FI,2004,NDJFM,snow_depth,25.003,-2.941,-1.165,10,neutral,0.340
FI,2004,NDJFM,snow_max,57.000,0.752,2.225,10,neutral,0.340
FI,2004,NDJFM,thaw_days,68.538,0.112,1.941,13,neutral,0.340
FI,2004,NDJFM,tmax_mean,-1.720,0.173,0.466,13,neutral,0.340
FI,2004,NDJFM,tmean,-5.048,0.080,0.389,13,neutral,0.340
FI,2004,NDJFM,tmin_mean,-8.621,0.098,0.466,13,neutral,0.340
FI,2005,DJF,frost_days,81.538,0.272,-0.340,13,elnino,0.620
FI,2005,DJF,ice_days,53.231,-3.796,-5.883,13,elnino,0.620
FI,2005,DJF,precip,167.810,26.949,41.303,10,elnino,0.620
FI,2005,DJF,precip_days,34.600,4.143,5.017,10,elnino,0.620
FI,2005,DJF,rain_on_snow_days,5.200,1.325,1.549,10,elnino,0.620
FI,2005,DJF,snow_cover_days,84.000,3.915,1.897,10,elnino,0.620
FI,2005,DJF,snow_depth,28.773,2.636,1.198,10,elnino,0.620
FI,2005,DJF,snow_max,47.200,-0.090,-2.333,10,elnino,0.620
FI,2005,DJF,thaw_days,35.692,3.340,5.394,13,elnino,0.620
FI,2005,DJF,tmax_mean,-1.869,1.683,2.180,13,elnino,0.620
FI,2005,DJF,tmean,-4.785,1.957,2.479,13,elnino,0.620
FI,2005,DJF,tmin_mean,-8.166,2.198,2.795,13,elnino,0.620
FI,2005,JFM,frost_days,84.923,2.539,2.909,13,elnino,0.620
FI,2005,JFM,ice_days,60.923,7.874,7.285,13,elnino,0.620
FI,2005,JFM,precip,103.390,-11.396,-6.168,10,elnino,0.620
FI,2005,JFM,precip_days,24.200,-2.567,-2.244,10,elnino,0.620
FI,2005,JFM,rain_on_snow_days,2.500,-1.274,-1.625,10,elnino,0.620
FI,2005,JFM,snow_cover_days,86.800,2.943,2.040,10,elnino,0.620
FI,2005,JFM,snow_depth,37.611,2.847,1.731,10,elnino,0.620
FI,2005,JFM,snow_max,49.800,-2.895,-4.386,10,elnino,0.620
FI,2005,JFM,thaw_days,28.000,-8.423,-7.836,13,elnino,0.620
FI,2005,JFM,tmax_mean,-2.589,0.099,0.348,13,elnino,0.620
FI,2005,JFM,tmean,-6.448,-0.088,0.140,13,elnino,0.620
FI,2005,JFM,tmin_mean,-10.505,-0.130,0.117,13,elnino,0.620
FI,2005,NDJFM,frost_days,131.692,2.118,2.132,13,elnino,0.620
FI,2005,NDJFM,ice_days,88.462,7.066,5.568,13,elnino,0.620
FI,2005,NDJFM,precip,221.810,-1.347,10.386,10,elnino,0.620
FI,2005,NDJFM,precip_days,45.600,-3.286,-2.391,10,elnino,0.620
FI,2005,NDJFM,rain_on_snow_days,5.400,-0.834,-0.956,10,elnino,0.620
FI,2005,NDJFM,snow_cover_days,131.200,6.577,4.971,10,elnino,0.620
FI,2005,NDJFM,snow_depth,26.895,1.782,0.910,10,elnino,0.620
FI,2005,NDJFM,snow_max,50.000,-2.820,-4.537,10,elnino,0.620
FI,2005,NDJFM,thaw_days,61.077,-7.350,-5.906,13,elnino,0.620
FI,2005,NDJFM,tmax_mean,-1.622,0.272,0.519,13,elnino,0.620
FI,2005,NDJFM,tmean,-5.067,0.060,0.317,13,elnino,0.620
FI,2005,NDJFM,tmin_mean,-8.867,-0.148,0.155,13,elnino,0.620
FI,2006,DJF,frost_days,87.537,6.270,5.784,13,lanina,-0.860
FI,2006,DJF,ice_days,69.519,12.493,10.623,13,lanina,-0.860
FI,2006,DJF,precip,85.980,-38.409,-41.088,10,lanina,-0.860
FI,2006,DJF,precip_days,21.000,-9.286,-8.627,10,lanina,-0.860
FI,2006,DJF,rain_on_snow_days,1.501,-1.961,-2.177,10,lanina,-0.860
FI,2006,DJF,snow_cover_days,87.200,4.343,5.212,10,lanina,-0.860
FI,2006,DJF,snow_depth,27.131,0.992,-0.253,10,lanina,-0.860
FI,2006,DJF,snow_max,42.800,-4.662,-6.530,10,lanina,-0.860
FI,2006,DJF,thaw_days,19.170,-13.182,-11.344,13,lanina,-0.860
FI,2006,DJF,tmax_mean,-5.014,-1.461,-1.011,13,lanina,-0.860
FI,2006,DJF,tmean,-8.212,-1.469,-1.003,13,lanina,-0.860
FI,2006,DJF,tmin_mean,-11.830,-1.466,-0.939,13,lanina,-0.860
FI,2006,JFM,frost_days,88.384,6.000,6.500,13,lanina,-0.860
FI,2006,JFM,ice_days,68.444,15.395,15.058,13,lanina,-0.860
FI,2006,JFM,precip,70.300,-38.624,-39.738,10,lanina,-0.860
FI,2006,JFM,precip_days,18.900,-8.567,-7.587,10,lanina,-0.860
FI,2006,JFM,rain_on_snow_days,1.701,-2.131,-2.462,10,lanina,-0.860
FI,2006,JFM,snow_cover_days,89.300,4.086,4.646,10,lanina,-0.860
FI,2006,JFM,snow_depth,35.598,0.231,-0.028,10,lanina,-0.860
FI,2006,JFM,snow_max,51.800,-1.609,-2.142,10,lanina,-0.860
FI,2006,JFM,thaw_days,20.709,-15.714,-15.378,13,lanina,-0.860
FI,2006,JFM,tmax_mean,-4.870,-2.182,-1.981,13,lanina,-0.860
FI,2006,JFM,tmean,-9.095,-2.736,-2.562,13,lanina,-0.860
FI,2006,JFM,tmin_mean,-13.497,-3.122,-2.943,13,lanina,-0.860
FI,2006,NDJFM,frost_days,133.277,3.702,3.965,13,lanina,-0.860
FI,2006,NDJFM,ice_days,99.520,18.125,17.013,13,lanina,-0.860
FI,2006,NDJFM,precip,184.340,-23.333,-27.740,10,lanina,-0.860
FI,2006,NDJFM,precip_days,42.700,-6.429,-5.306,10,lanina,-0.860
FI,2006,NDJFM,rain_on_snow_days,3.105,-2.834,-3.274,10,lanina,-0.860
FI,2006,NDJFM,snow_cover_days,129.369,1.719,3.395,10,lanina,-0.860
FI,2006,NDJFM,snow_depth,25.673,0.121,-0.131,10,lanina,-0.860
FI,2006,NDJFM,snow_max,51.800,-1.820,-2.499,10,lanina,-0.860
FI,2006,NDJFM,thaw_days,49.396,-19.030,-17.972,13,lanina,-0.860
FI,2006,NDJFM,tmax_mean,-2.930,-1.036,-0.834,13,lanina,-0.860
FI,2006,NDJFM,tmean,-6.402,-1.275,-1.070,13,lanina,-0.860
FI,2006,NDJFM,tmin_mean,-10.198,-1.479,-1.240,13,lanina,-0.860
FI,2007,DJF,frost_days,74.308,-6.959,-7.320,13,elnino,0.620
FI,2007,DJF,ice_days,53.077,-3.950,-5.602,13,elnino,0.620
FI,2007,DJF,precip,136.786,16.749,20.194,7,elnino,0.620
FI,2007,DJF,precip_days,29.571,-0.143,0.494,7,elnino,0.620
FI,2007,DJF,rain_on_snow_days,2.143,-0.961,-0.965,7,elnino,0.620
FI,2007,DJF,snow_cover_days,69.143,-12.657,-13.248,7,elnino,0.620
FI,2007,DJF,snow_depth,19.743,-10.753,-11.400,7,elnino,0.620
FI,2007,DJF,snow_max,41.143,-11.233,-12.082,7,elnino,0.620
FI,2007,DJF,thaw_days,36.231,3.879,5.500,13,elnino,0.620
FI,2007,DJF,tmax_mean,-3.219,0.334,0.738,13,elnino,0.620
FI,2007,DJF,tmean,-6.710,0.033,0.444,13,elnino,0.620
FI,2007,DJF,tmin_mean,-10.525,-0.161,0.296,13,elnino,0.620
FI,2007,JFM,frost_days,80.692,-1.692,-1.062,13,elnino,0.620
FI,2007,JFM,ice_days,48.385,-4.665,-4.749,13,elnino,0.620
FI,2007,JFM,precip,108.786,4.676,8.479,7,elnino,0.620
FI,2007,JFM,precip_days,26.571,0.005,0.670,7,elnino,0.620
FI,2007,JFM,rain_on_snow_days,3.286,0.012,-0.243,7,elnino,0.620
FI,2007,JFM,snow_cover_days,78.857,-6.200,-6.097,7,elnino,0.620
FI,2007,JFM,snow_depth,28.137,-12.289,-12.506,7,elnino,0.620
FI,2007,JFM,snow_max,44.143,-14.038,-14.070,7,elnino,0.620
FI,2007,JFM,thaw_days,41.308,4.885,4.969,13,elnino,0.620
FI,2007,JFM,tmax_mean,-2.492,0.196,0.351,13,elnino,0.620
FI,2007,JFM,tmean,-6.632,-0.272,-0.153,13,elnino,0.620
FI,2007,JFM,tmin_mean,-10.871,-0.496,-0.384,13,elnino,0.620
FI,2007,NDJFM,frost_days,115.846,-13.729,-13.217,13,elnino,0.620
FI,2007,NDJFM,ice_days,67.769,-13.626,-14.352,13,elnino,0.620
FI,2007,NDJFM,precip,214.714,15.096,19.865,7,elnino,0.620
FI,2007,NDJFM,precip_days,49.857,2.000,2.596,7,elnino,0.620
FI,2007,NDJFM,rain_on_snow_days,7.571,2.023,1.850,7,elnino,0.620
FI,2007,NDJFM,snow_cover_days,117.429,-11.281,-10.916,7,elnino,0.620
FI,2007,NDJFM,snow_depth,19.400,-9.867,-10.079,7,elnino,0.620
FI,2007,NDJFM,snow_max,44.143,-14.248,-14.347,7,elnino,0.620
FI,2007,NDJFM,thaw_days,82.308,13.881,14.554,13,elnino,0.620
FI,2007,NDJFM,tmax_mean,-0.833,1.061,1.218,13,elnino,0.620
FI,2007,NDJFM,tmean,-4.182,0.945,1.098,13,elnino,0.620
FI,2007,NDJFM,tmin_mean,-7.745,0.974,1.149,13,elnino,0.620
FI,2008,DJF,frost_days,70.747,-10.520,-10.756,13,lanina,-1.760
FI,2008,DJF,ice_days,37.274,-19.753,-21.187,13,lanina,-1.760
FI,2008,DJF,precip,148.086,28.049,31.093,7,lanina,-1.760
FI,2008,DJF,precip_days,34.857,5.143,5.731,7,lanina,-1.760
FI,2008,DJF,rain_on_snow_days,6.286,3.182,3.150,7,lanina,-1.760
FI,2008,DJF,snow_cover_days,67.286,-14.514,-14.984,7,lanina,-1.760
FI,2008,DJF,snow_depth,18.016,-12.480,-13.003,7,lanina,-1.760
FI,2008,DJF,snow_max,37.143,-15.233,-15.964,7,lanina,-1.760
FI,2008,DJF,thaw_days,53.029,20.676,22.081,13,lanina,-1.760
FI,2008,DJF,tmax_mean,-0.143,3.409,3.767,13,lanina,-1.760
FI,2008,DJF,tmean,-2.603,4.139,4.495,13,lanina,-1.760
FI,2008,DJF,tmin_mean,-5.499,4.865,5.253,13,lanina,-1.760
FI,2008,JFM,frost_days,75.521,-6.863,-6.104,13,lanina,-1.760
FI,2008,JFM,ice_days,45.845,-7.204,-7.037,13,lanina,-1.760
FI,2008,JFM,precip,136.414,32.304,35.816,7,lanina,-1.760
FI,2008,JFM,precip_days,33.714,7.148,7.774,7,lanina,-1.760
FI,2008,JFM,rain_on_snow_days,5.714,2.440,2.153,7,lanina,-1.760
FI,2008,JFM,snow_cover_days,78.714,-6.343,-6.122,7,lanina,-1.760
FI,2008,JFM,snow_depth,26.636,-13.790,-13.838,7,lanina,-1.760
FI,2008,JFM,snow_max,45.286,-12.895,-12.761,7,lanina,-1.760
FI,2008,JFM,thaw_days,44.226,7.804,7.636,13,lanina,-1.760
FI,2008,JFM,tmax_mean,-0.895,1.793,1.901,13,lanina,-1.760
FI,2008,JFM,tmean,-3.781,2.580,2.645,13,lanina,-1.760
FI,2008,JFM,tmin_mean,-7.063,3.312,3.355,13,lanina,-1.760
FI,2008,NDJFM,frost_days,121.202,-8.373,-7.613,13,lanina,-1.760
FI,2008,NDJFM,ice_days,66.327,-15.068,-15.407,13,lanina,-1.760
FI,2008,NDJFM,precip,235.657,36.039,40.329,7,lanina,-1.760
FI,2008,NDJFM,precip_days,56.571,8.714,9.264,7,lanina,-1.760
FI,2008,NDJFM,rain_on_snow_days,8.571,3.023,2.816,7,lanina,-1.760
FI,2008,NDJFM,snow_cover_days,117.571,-11.138,-10.515,7,lanina,-1.760
FI,2008,NDJFM,snow_depth,19.535,-9.732,-9.814,7,lanina,-1.760
FI,2008,NDJFM,snow_max,45.286,-13.105,-13.046,7,lanina,-1.760
FI,2008,NDJFM,thaw_days,84.052,15.626,15.913,13,lanina,-1.760
FI,2008,NDJFM,tmax_mean,-0.161,1.732,1.844,13,lanina,-1.760
FI,2008,NDJFM,tmean,-2.796,2.332,2.432,13,lanina,-1.760
FI,2008,NDJFM,tmin_mean,-5.814,2.905,3.016,13,lanina,-1.760
FI,2009,DJF,frost_days,81.231,-0.036,-0.147,13,lanina,-0.890
FI,2009,DJF,ice_days,61.615,4.589,3.372,13,lanina,-0.890
FI,2009,DJF,precip,88.471,-31.566,-28.923,7,lanina,-0.890
FI,2009,DJF,precip_days,22.857,-6.857,-6.319,7,lanina,-0.890
FI,2009,DJF,rain_on_snow_days,2.857,-0.246,-0.308,7,lanina,-0.890
FI,2009,DJF,snow_cover_days,80.000,-1.799,-2.148,7,lanina,-0.890
FI,2009,DJF,snow_depth,20.471,-10.024,-10.422,7,lanina,-0.890
FI,2009,DJF,snow_max,38.571,-13.805,-14.419,7,lanina,-0.890
FI,2009,DJF,thaw_days,27.615,-4.737,-3.549,13,lanina,-0.890
FI,2009,DJF,tmax_mean,-2.987,0.566,0.877,13,lanina,-0.890
FI,2009,DJF,tmean,-5.749,0.993,1.294,13,lanina,-0.890
FI,2009,DJF,tmin_mean,-8.784,1.580,1.898,13,lanina,-0.890
FI,2009,JFM,frost_days,86.846,4.462,5.351,13,lanina,-0.890
FI,2009,JFM,ice_days,64.538,11.489,11.909,13,lanina,-0.890
FI,2009,JFM,precip,68.900,-35.210,-31.990,7,lanina,-0.890
FI,2009,JFM,precip_days,20.000,-6.567,-5.979,7,lanina,-0.890
FI,2009,JFM,rain_on_snow_days,1.714,-1.560,-1.880,7,lanina,-0.890
FI,2009,JFM,snow_cover_days,87.000,1.943,2.282,7,lanina,-0.890
FI,2009,JFM,snow_depth,27.527,-12.899,-12.778,7,lanina,-0.890
FI,2009,JFM,snow_max,41.429,-16.752,-16.452,7,lanina,-0.890
FI,2009,JFM,thaw_days,24.308,-12.115,-12.535,13,lanina,-0.890
FI,2009,JFM,tmax_mean,-3.173,-0.485,-0.425,13,lanina,-0.890
FI,2009,JFM,tmean,-6.511,-0.151,-0.139,13,lanina,-0.890
FI,2009,JFM,tmin_mean,-10.216,0.159,0.134,13,lanina,-0.890
FI,2009,NDJFM,frost_days,131.997,2.423,3.432,13,lanina,-0.890
FI,2009,NDJFM,ice_days,86.592,5.197,5.244,13,lanina,-0.890
FI,2009,NDJFM,precip,174.529,-25.090,-21.277,7,lanina,-0.890
FI,2009,NDJFM,precip_days,43.429,-4.429,-3.925,7,lanina,-0.890
FI,2009,NDJFM,rain_on_snow_days,5.000,-0.548,-0.788,7,lanina,-0.890
FI,2009,NDJFM,snow_cover_days,129.000,0.291,1.172,7,lanina,-0.890
FI,2009,NDJFM,snow_depth,20.538,-8.729,-8.680,7,lanina,-0.890
FI,2009,NDJFM,snow_max,42.429,-15.963,-15.745,7,lanina,-0.890
FI,2009,NDJFM,thaw_days,62.560,-5.867,-5.964,13,lanina,-0.890
FI,2009,NDJFM,tmax_mean,-1.534,0.360,0.427,13,lanina,-0.890
FI,2009,NDJFM,tmean,-4.402,0.726,0.774,13,lanina,-0.890
FI,2009,NDJFM,tmin_mean,-7.633,1.086,1.133,13,lanina,-0.890
FI,2010,DJF,frost_days,88.385,7.118,7.133,13,elnino,1.470
FI,2010,DJF,ice_days,81.846,24.820,23.820,13,elnino,1.470
FI,2010,DJF,precip,86.843,-33.194,-30.952,7,elnino,1.470
FI,2010,DJF,precip_days,25.000,-4.714,-4.225,7,elnino,1.470
FI,2010,DJF,rain_on_snow_days,0.286,-2.818,-2.908,7,elnino,1.470
FI,2010,DJF,snow_cover_days,83.000,1.201,0.974,7,elnino,1.470
FI,2010,DJF,snow_depth,30.275,-0.221,-0.494,7,elnino,1.470
FI,2010,DJF,snow_max,59.857,7.481,6.984,7,elnino,1.470
FI,2010,DJF,thaw_days,7.923,-24.429,-23.458,13,elnino,1.470
FI,2010,DJF,tmax_mean,-8.110,-4.557,-4.293,13,elnino,1.470
FI,2010,DJF,tmean,-11.604,-4.861,-4.616,13,elnino,1.470
FI,2010,DJF,tmin_mean,-15.446,-5.082,-4.833,13,elnino,1.470
FI,2010,JFM,frost_days,88.000,5.616,6.634,13,elnino,1.470
FI,2010,JFM,ice_days,75.077,22.028,22.699,13,elnino,1.470
FI,2010,JFM,precip,103.314,-0.796,2.134,7,elnino,1.470
FI,2010,JFM,precip_days,27.000,0.433,0.982,7,elnino,1.470
FI,2010,JFM,rain_on_snow_days,2.857,-0.417,-0.770,7,elnino,1.470
FI,2010,JFM,snow_cover_days,90.000,4.943,5.400,7,elnino,1.470
FI,2010,JFM,snow_depth,46.144,5.719,6.008,7,elnino,1.470
FI,2010,JFM,snow_max,70.286,12.105,12.571,7,elnino,1.470
FI,2010,JFM,thaw_days,14.769,-21.653,-22.325,13,elnino,1.470
FI,2010,JFM,tmax_mean,-6.732,-4.044,-4.030,13,elnino,1.470
FI,2010,JFM,tmean,-10.738,-4.378,-4.421,13,elnino,1.470
FI,2010,JFM,tmin_mean,-15.185,-4.809,-4.902,13,elnino,1.470
FI,2010,NDJFM,frost_days,135.385,5.810,7.067,13,elnino,1.470
FI,2010,NDJFM,ice_days,107.000,25.605,26.038,13,elnino,1.470
FI,2010,NDJFM,precip,189.114,-10.504,-7.170,7,elnino,1.470
FI,2010,NDJFM,precip_days,48.857,1.000,1.458,7,elnino,1.470
FI,2010,NDJFM,rain_on_snow_days,4.012,-1.537,-1.810,7,elnino,1.470
FI,2010,NDJFM,snow_cover_days,129.571,0.862,2.002,7,elnino,1.470
FI,2010,NDJFM,snow_depth,30.901,1.634,1.813,7,elnino,1.470
FI,2010,NDJFM,snow_max,70.286,11.895,12.271,7,elnino,1.470
FI,2010,NDJFM,thaw_days,43.385,-25.042,-25.525,13,elnino,1.470
FI,2010,NDJFM,tmax_mean,-4.653,-2.759,-2.737,13,elnino,1.470
FI,2010,NDJFM,tmean,-7.977,-2.850,-2.854,13,elnino,1.470
FI,2010,NDJFM,tmin_mean,-11.661,-2.942,-2.959,13,elnino,1.470
FI,2011,DJF,frost_days,89.200,6.874,7.078,10,lanina,-1.290
FI,2011,DJF,ice_days,81.899,21.800,21.208,10,lanina,-1.290
FI,2011,DJF,precip,101.529,-18.509,-16.668,7,lanina,-1.290
FI,2011,DJF,precip_days,26.000,-3.714,-3.275,7,lanina,-1.290
FI,2011,DJF,rain_on_snow_days,0.857,-2.246,-2.365,7,lanina,-1.290
FI,2011,DJF,snow_cover_days,90.000,8.201,8.095,7,lanina,-1.290
FI,2011,DJF,snow_depth,42.591,12.095,11.946,7,lanina,-1.290
FI,2011,DJF,snow_max,63.429,11.053,10.673,7,lanina,-1.290
FI,2011,DJF,thaw_days,7.801,-21.488,-20.929,10,lanina,-1.290
FI,2011,DJF,tmax_mean,-8.601,-4.530,-4.324,10,lanina,-1.290
FI,2011,DJF,tmean,-12.503,-5.148,-4.980,10,lanina,-1.290
FI,2011,DJF,tmin_mean,-16.737,-5.661,-5.522,10,lanina,-1.290
FI,2011,JFM,frost_days,88.500,5.261,6.389,10,lanina,-1.290
FI,2011,JFM,ice_days,62.079,6.533,7.579,10,lanina,-1.290
FI,2011,JFM,precip,95.329,-8.781,-6.143,7,lanina,-1.290
FI,2011,JFM,precip_days,25.143,-1.424,-0.914,7,lanina,-1.290
FI,2011,JFM,rain_on_snow_days,1.429,-1.846,-2.231,7,lanina,-1.290
FI,2011,JFM,snow_cover_days,90.000,4.943,5.518,7,lanina,-1.290
FI,2011,JFM,snow_depth,53.895,13.469,13.927,7,lanina,-1.290
FI,2011,JFM,snow_max,67.571,9.391,10.022,7,lanina,-1.290
FI,2011,JFM,thaw_days,27.118,-6.803,-7.852,10,lanina,-1.290
FI,2011,JFM,tmax_mean,-5.103,-2.005,-2.043,10,lanina,-1.290
FI,2011,JFM,tmean,-9.375,-2.496,-2.609,10,lanina,-1.290
FI,2011,JFM,tmin_mean,-13.942,-2.914,-3.111,10,lanina,-1.290
FI,2011,NDJFM,frost_days,144.899,13.248,14.930,10,lanina,-1.290
FI,2011,NDJFM,ice_days,111.785,25.657,26.786,10,lanina,-1.290
FI,2011,NDJFM,precip,161.086,-38.533,-35.677,7,lanina,-1.290
FI,2011,NDJFM,precip_days,39.714,-8.143,-7.731,7,lanina,-1.290
FI,2011,NDJFM,rain_on_snow_days,1.571,-3.977,-4.284,7,lanina,-1.290
FI,2011,NDJFM,snow_cover_days,143.143,14.434,15.831,7,lanina,-1.290
FI,2011,NDJFM,snow_depth,39.447,10.180,10.490,7,lanina,-1.290
FI,2011,NDJFM,snow_max,68.429,10.037,10.572,7,lanina,-1.290
FI,2011,NDJFM,thaw_days,38.113,-25.564,-26.761,10,lanina,-1.290
FI,2011,NDJFM,tmax_mean,-5.617,-3.283,-3.307,10,lanina,-1.290
FI,2011,NDJFM,tmean,-9.428,-3.768,-3.838,10,lanina,-1.290
FI,2011,NDJFM,tmin_mean,-13.550,-4.194,-4.308,10,lanina,-1.290
FI,2012,DJF,frost_days,81.000,-1.326,-1.007,10,lanina,-0.710
FI,2012,DJF,ice_days,61.200,1.101,0.698,10,lanina,-0.710
FI,2012,DJF,precip,174.271,54.234,55.674,7,lanina,-0.710
FI,2012,DJF,precip_days,40.714,11.000,11.390,7,lanina,-0.710
FI,2012,DJF,rain_on_snow_days,4.857,1.754,1.607,7,lanina,-0.710
FI,2012,DJF,snow_cover_days,82.000,0.201,0.217,7,lanina,-0.710
FI,2012,DJF,snow_depth,30.578,0.082,0.058,7,lanina,-0.710
FI,2012,DJF,snow_max,62.571,10.195,9.933,7,lanina,-0.710
FI,2012,DJF,thaw_days,29.200,-0.089,0.280,10,lanina,-0.710
FI,2012,DJF,tmax_mean,-4.277,-0.206,-0.045,10,lanina,-0.710
FI,2012,DJF,tmean,-7.021,0.334,0.447,10,lanina,-0.710
FI,2012,DJF,tmin_mean,-10.301,0.775,0.845,10,lanina,-0.710
FI,2012,JFM,frost_days,85.846,3.462,4.739,13,lanina,-0.710
FI,2012,JFM,ice_days,61.154,8.105,9.280,13,lanina,-0.710
FI,2012,JFM,precip,118.300,14.190,16.537,7,lanina,-0.710
FI,2012,JFM,precip_days,28.857,2.291,2.761,7,lanina,-0.710
FI,2012,JFM,rain_on_snow_days,3.286,0.012,-0.406,7,lanina,-0.710
FI,2012,JFM,snow_cover_days,89.429,4.371,5.065,7,lanina,-0.710
FI,2012,JFM,snow_depth,43.713,3.287,3.913,7,lanina,-0.710
FI,2012,JFM,snow_max,64.143,5.962,6.759,7,lanina,-0.710
FI,2012,JFM,thaw_days,29.385,-7.038,-8.213,13,lanina,-0.710
FI,2012,JFM,tmax_mean,-3.711,-1.023,-1.104,13,lanina,-0.710
FI,2012,JFM,tmean,-7.175,-0.816,-0.967,13,lanina,-0.710
FI,2012,JFM,tmin_mean,-11.093,-0.717,-0.946,13,lanina,-0.710
FI,2012,NDJFM,frost_days,125.400,-6.251,-4.333,10,lanina,-0.710
FI,2012,NDJFM,ice_days,75.000,-11.128,-9.641,10,lanina,-0.710
FI,2012,NDJFM,precip,236.757,37.139,39.516,7,lanina,-0.710
FI,2012,NDJFM,precip_days,55.143,7.286,7.652,7,lanina,-0.710
FI,2012,NDJFM,rain_on_snow_days,8.000,2.452,2.111,7,lanina,-0.710
FI,2012,NDJFM,snow_cover_days,120.000,-8.709,-7.053,7,lanina,-0.710
FI,2012,NDJFM,snow_depth,29.038,-0.230,0.210,7,lanina,-0.710
FI,2012,NDJFM,snow_max,64.143,5.752,6.444,7,lanina,-0.710
FI,2012,NDJFM,thaw_days,76.300,12.622,11.068,10,lanina,-0.710
FI,2012,NDJFM,tmax_mean,-1.455,0.880,0.811,10,lanina,-0.710
FI,2012,NDJFM,tmean,-4.455,1.205,1.083,10,lanina,-0.710
FI,2012,NDJFM,tmin_mean,-7.854,1.503,1.325,10,lanina,-0.710
FI,2013,DJF,frost_days,87.768,6.502,6.892,13,neutral,-0.240
FI,2013,DJF,ice_days,74.451,17.425,17.078,13,neutral,-0.240
FI,2013,DJF,precip,110.243,-9.794,-8.756,7,neutral,-0.240
FI,2013,DJF,precip_days,30.000,0.286,0.626,7,neutral,-0.240
FI,2013,DJF,rain_on_snow_days,2.008,-1.095,-1.271,7,neutral,-0.240
