level,unit,season,metric,variant,g1,g2,n1,n2,diff,ci_lo,ci_hi,p_perm,p_welch,p_mwu,cohen_d
site,ghcn_IC000004013,NDJFM,precip_days,anom_dt,elnino,neutral,13,22,-0.9973,-11.3153,9.4162,0.8510,0.8588,0.8511,-0.0690
site,ghcn_IC000004013,NDJFM,precip_days,anom_dt,super,lanina,2,12,-6.5194,-74.0128,60.9740,0.6871,0.6570,1.0000,-0.3433
site,ghcn_IC000004013,NDJFM,precip_days,anom_dt,lanina,neutral,12,22,3.2245,-8.4984,14.8852,0.5623,0.6079,0.7051,0.2135
site,ghcn_IC000004013,NDJFM,thaw_days,value,super,elnino,3,20,-1.7810,-35.1886,31.6266,0.8776,0.8696,0.6809,-0.1071
site,ghcn_IC000004013,NDJFM,thaw_days,value,super,neutral,3,29,0.5931,-34.3917,35.5780,0.9620,0.9555,1.0000,0.0371
site,ghcn_IC000004013,NDJFM,thaw_days,value,elnino,neutral,20,29,2.3741,-7.2448,11.1639,0.6227,0.6215,0.5551,0.1459
site,ghcn_IC000004013,NDJFM,thaw_days,value,super,lanina,3,25,-0.6510,-35.5520,34.2500,0.9378,0.9512,0.9112,-0.0431
site,ghcn_IC000004013,NDJFM,thaw_days,value,lanina,neutral,25,29,1.2441,-6.8623,9.3579,0.7724,0.7696,0.6393,0.0800
site,ghcn_IC000004013,NDJFM,thaw_days,anom,super,elnino,3,20,-1.7810,-35.1886,31.6266,0.8762,0.8696,0.6809,-0.1071
site,ghcn_IC000004013,NDJFM,thaw_days,anom,super,neutral,3,29,0.5931,-34.3917,35.5780,0.9568,0.9555,1.0000,0.0371
site,ghcn_IC000004013,NDJFM,thaw_days,anom,elnino,neutral,20,29,2.3741,-6.8013,11.3833,0.6127,0.6215,0.5551,0.1459
site,ghcn_IC000004013,NDJFM,thaw_days,anom,super,lanina,3,25,-0.6510,-35.5520,34.2500,0.9414,0.9512,0.9112,-0.0431
site,ghcn_IC000004013,NDJFM,thaw_days,anom,lanina,neutral,25,29,1.2441,-7.0778,9.2071,0.7638,0.7696,0.6393,0.0800
site,ghcn_IC000004013,NDJFM,thaw_days,anom_dt,super,elnino,3,20,-4.7437,-29.2615,19.7742,0.5765,0.5753,0.5138,-0.3461
site,ghcn_IC000004013,NDJFM,thaw_days,anom_dt,super,neutral,3,29,-4.7789,-29.8539,20.2961,0.6221,0.5696,0.5802,-0.3214
site,ghcn_IC000004013,NDJFM,thaw_days,anom_dt,elnino,neutral,20,29,-0.0352,-7.9803,7.8831,0.9948,0.9933,0.9757,-0.0024
site,ghcn_IC000004013,NDJFM,thaw_days,anom_dt,super,lanina,3,25,-3.3275,-28.9384,22.2835,0.6675,0.6849,0.7259,-0.2638
site,ghcn_IC000004013,NDJFM,thaw_days,anom_dt,lanina,neutral,25,29,-1.4515,-8.5943,5.4404,0.7105,0.7021,0.8351,-0.1036
site,ghcn_IC000004013,NDJFM,tmax_mean,value,super,elnino,3,20,-0.3297,-1.7983,1.1389,0.6669,0.5631,0.8300,-0.2715
site,ghcn_IC000004013,NDJFM,tmax_mean,value,super,neutral,3,29,-0.1419,-1.7213,1.4375,0.8274,0.7886,0.6238,-0.1371
site,ghcn_IC000004013,NDJFM,tmax_mean,value,elnino,neutral,20,29,0.1878,-0.4636,0.8477,0.5705,0.5857,0.6619,0.1651
site,ghcn_IC000004013,NDJFM,tmax_mean,value,super,lanina,3,25,-0.2793,-1.8790,1.3205,0.6239,0.6033,0.7259,-0.3063
site,ghcn_IC000004013,NDJFM,tmax_mean,value,lanina,neutral,25,29,0.1373,-0.3780,0.6465,0.6283,0.6114,0.5611,0.1381
site,ghcn_IC000004013,NDJFM,tmax_mean,anom,super,elnino,3,20,-0.3295,-1.7973,1.1384,0.6705,0.5633,0.8300,-0.2713
site,ghcn_IC000004013,NDJFM,tmax_mean,anom,super,neutral,3,29,-0.1417,-1.7203,1.4369,0.8300,0.7888,0.6238,-0.1369
site,ghcn_IC000004013,NDJFM,tmax_mean,anom,elnino,neutral,20,29,0.1878,-0.4634,0.8488,0.5637,0.5857,0.6619,0.1651
site,ghcn_IC000004013,NDJFM,tmax_mean,anom,super,lanina,3,25,-0.2788,-1.8778,1.3202,0.6127,0.6037,0.7259,-0.3059
site,ghcn_IC000004013,NDJFM,tmax_mean,anom,lanina,neutral,25,29,0.1371,-0.3826,0.6454,0.6159,0.6120,0.5611,0.1379
site,ghcn_IC000004013,NDJFM,tmax_mean,anom_dt,super,elnino,3,20,-0.5214,-1.4934,0.4507,0.4265,0.2300,0.4043,-0.4989
site,ghcn_IC000004013,NDJFM,tmax_mean,anom_dt,super,neutral,3,29,-0.4897,-1.4845,0.5052,0.4169,0.2388,0.4968,-0.5045
site,ghcn_IC000004013,NDJFM,tmax_mean,anom_dt,elnino,neutral,20,29,0.0317,-0.5439,0.6280,0.9106,0.9178,0.9757,0.0307
site,ghcn_IC000004013,NDJFM,tmax_mean,anom_dt,super,lanina,3,25,-0.4522,-1.4870,0.5827,0.3463,0.2652,0.4328,-0.6068
site,ghcn_IC000004013,NDJFM,tmax_mean,anom_dt,lanina,neutral,25,29,-0.0375,-0.4885,0.4173,0.8764,0.8762,0.8759,-0.0419
site,ghcn_IC000004013,NDJFM,tmean,value,super,elnino,3,20,-0.2931,-2.0889,1.5027,0.6753,0.6405,0.5726,-0.2706
site,ghcn_IC000004013,NDJFM,tmean,value,super,neutral,3,29,-0.1787,-2.0535,1.6961,0.7892,0.7686,0.6685,-0.1659
site,ghcn_IC000004013,NDJFM,tmean,value,elnino,neutral,20,29,0.1144,-0.4948,0.7069,0.7257,0.7216,0.9919,0.1045
site,ghcn_IC000004013,NDJFM,tmean,value,super,lanina,3,25,-0.1468,-2.1213,1.8277,0.7758,0.8052,0.7796,-0.1871
site,ghcn_IC000004013,NDJFM,tmean,value,lanina,neutral,25,29,-0.0319,-0.5230,0.4371,0.9052,0.9010,0.7417,-0.0333
site,ghcn_IC000004013,NDJFM,tmean,anom,super,elnino,3,20,-0.2933,-2.0897,1.5030,0.6639,0.6404,0.5726,-0.2707
site,ghcn_IC000004013,NDJFM,tmean,anom,super,neutral,3,29,-0.1789,-2.0542,1.6965,0.7866,0.7685,0.6685,-0.1661
site,ghcn_IC000004013,NDJFM,tmean,anom,elnino,neutral,20,29,0.1145,-0.5099,0.7194,0.7221,0.7214,0.9919,0.1046
site,ghcn_IC000004013,NDJFM,tmean,anom,super,lanina,3,25,-0.1469,-2.1220,1.8282,0.7594,0.8051,0.7796,-0.1872
site,ghcn_IC000004013,NDJFM,tmean,anom,lanina,neutral,25,29,-0.0319,-0.5250,0.4518,0.9088,0.9009,0.7417,-0.0333
site,ghcn_IC000004013,NDJFM,tmean,anom_dt,super,elnino,3,20,-0.4256,-1.7445,0.8933,0.4751,0.4044,0.4043,-0.4338
site,ghcn_IC000004013,NDJFM,tmean,anom_dt,super,neutral,3,29,-0.4188,-1.7717,0.9341,0.5279,0.4054,0.6238,-0.4007
site,ghcn_IC000004013,NDJFM,tmean,anom_dt,elnino,neutral,20,29,0.0068,-0.5496,0.5977,0.9780,0.9820,0.9594,0.0065
site,ghcn_IC000004013,NDJFM,tmean,anom_dt,super,lanina,3,25,-0.2663,-1.7306,1.1980,0.5431,0.5727,0.5720,-0.3868
site,ghcn_IC000004013,NDJFM,tmean,anom_dt,lanina,neutral,25,29,-0.1525,-0.6196,0.3017,0.5439,0.5306,0.5437,-0.1671
site,ghcn_IC000004013,NDJFM,tmin_mean,value,super,elnino,3,20,-0.3698,-2.5948,1.8552,0.6021,0.6182,0.7634,-0.3304
site,ghcn_IC000004013,NDJFM,tmin_mean,value,super,neutral,3,29,-0.2181,-2.4996,2.0635,0.7784,0.7628,0.6685,-0.1829
site,ghcn_IC000004013,NDJFM,tmin_mean,value,elnino,neutral,20,29,0.1518,-0.4780,0.7849,0.6563,0.6541,0.9838,0.1296
site,ghcn_IC000004013,NDJFM,tmin_mean,value,super,lanina,3,25,-0.1291,-2.5626,2.3044,0.7894,0.8545,0.9444,-0.1637
site,ghcn_IC000004013,NDJFM,tmin_mean,value,lanina,neutral,25,29,-0.0890,-0.6000,0.4406,0.7493,0.7434,0.4987,-0.0870
site,ghcn_IC000004013,NDJFM,tmin_mean,anom,super,elnino,3,20,-0.3704,-2.5954,1.8545,0.5945,0.6176,0.7634,-0.3309
site,ghcn_IC000004013,NDJFM,tmin_mean,anom,super,neutral,3,29,-0.2184,-2.5000,2.0631,0.7680,0.7624,0.6685,-0.1832
site,ghcn_IC000004013,NDJFM,tmin_mean,anom,elnino,neutral,20,29,0.1520,-0.4671,0.8042,0.6531,0.6536,0.9838,0.1298
site,ghcn_IC000004013,NDJFM,tmin_mean,anom,super,lanina,3,25,-0.1297,-2.5632,2.3039,0.7902,0.8539,0.9444,-0.1644
site,ghcn_IC000004013,NDJFM,tmin_mean,anom,lanina,neutral,25,29,-0.0888,-0.6063,0.4348,0.7467,0.7439,0.4987,-0.0869
site,ghcn_IC000004013,NDJFM,tmin_mean,anom_dt,super,elnino,3,20,-0.4590,-2.3036,1.3857,0.4745,0.4827,0.5138,-0.4320
site,ghcn_IC000004013,NDJFM,tmin_mean,anom_dt,super,neutral,3,29,-0.3797,-2.2571,1.4977,0.6093,0.5530,0.6685,-0.3223
site,ghcn_IC000004013,NDJFM,tmin_mean,anom_dt,elnino,neutral,20,29,0.0793,-0.5642,0.7159,0.8190,0.8100,0.9109,0.0690
site,ghcn_IC000004013,NDJFM,tmin_mean,anom_dt,super,lanina,3,25,-0.2097,-2.2455,1.8260,0.6533,0.7303,0.7259,-0.2814
site,ghcn_IC000004013,NDJFM,tmin_mean,anom_dt,lanina,neutral,25,29,-0.1700,-0.6720,0.3407,0.5529,0.5256,0.3400,-0.1686
site,ghcn_IC000004030,DJF,frost_days,value,super,elnino,3,20,5.3500,-6.1786,16.8786,0.5675,0.3031,0.8909,0.3850
site,ghcn_IC000004030,DJF,frost_days,value,super,neutral,3,29,6.6552,-5.7071,19.0174,0.2362,0.1856,0.2307,0.7477
site,ghcn_IC000004030,DJF,frost_days,value,elnino,neutral,20,29,1.3052,-5.7369,8.0397,0.7049,0.7231,0.5548,0.1129
site,ghcn_IC000004030,DJF,frost_days,value,super,lanina,3,25,3.6400,-8.0773,15.3573,0.5987,0.4312,0.6555,0.3410
site,ghcn_IC000004030,DJF,frost_days,value,lanina,neutral,25,29,3.0152,-2.4097,8.3052,0.2813,0.2812,0.2895,0.3018
site,ghcn_IC000004030,DJF,frost_days,anom,super,elnino,3,20,5.3500,-6.1786,16.8786,0.5723,0.3031,0.8909,0.3850
site,ghcn_IC000004030,DJF,frost_days,anom,super,neutral,3,29,6.6552,-5.7071,19.0174,0.2260,0.1856,0.2307,0.7477
site,ghcn_IC000004030,DJF,frost_days,anom,elnino,neutral,20,29,1.3052,-5.6021,8.0933,0.7209,0.7231,0.5548,0.1129
site,ghcn_IC000004030,DJF,frost_days,anom,super,lanina,3,25,3.6400,-8.0773,15.3573,0.5975,0.4312,0.6555,0.3410
site,ghcn_IC000004030,DJF,frost_days,anom,lanina,neutral,25,29,3.0152,-2.3438,8.2608,0.2903,0.2812,0.2895,0.3018
site,ghcn_IC000004030,DJF,frost_days,anom_dt,super,elnino,3,20,5.9651,-5.6903,17.6204,0.5269,0.2596,0.6979,0.4280
site,ghcn_IC000004030,DJF,frost_days,anom_dt,super,neutral,3,29,7.7701,-4.8758,20.4161,0.1460,0.1436,0.1105,0.9038
site,ghcn_IC000004030,DJF,frost_days,anom_dt,elnino,neutral,20,29,1.8051,-5.6101,8.6303,0.5959,0.6228,0.4456,0.1579
site,ghcn_IC000004030,DJF,frost_days,anom_dt,super,lanina,3,25,4.1956,-7.7302,16.1215,0.5271,0.3739,0.6734,0.4013
site,ghcn_IC000004030,DJF,frost_days,anom_dt,lanina,neutral,25,29,3.5745,-1.3812,8.8022,0.1774,0.1908,0.2246,0.3679
site,ghcn_IC000004030,DJF,ice_days,value,super,elnino,3,20,1.2333,-21.0482,23.5149,0.8250,0.8555,0.7831,0.1450
site,ghcn_IC000004030,DJF,ice_days,value,super,neutral,3,29,1.6782,-21.2563,24.6127,0.7510,0.8035,0.7956,0.1973
site,ghcn_IC000004030,DJF,ice_days,value,elnino,neutral,20,29,0.4448,-4.1879,5.0241,0.8622,0.8554,0.8865,0.0532
site,ghcn_IC000004030,DJF,ice_days,value,super,lanina,3,25,0.8533,-22.1499,23.8565,0.8814,0.8986,1.0000,0.1088
site,ghcn_IC000004030,DJF,ice_days,value,lanina,neutral,25,29,0.8248,-3.2374,5.1794,0.7051,0.7067,0.9308,0.1025
site,ghcn_IC000004030,DJF,ice_days,anom,super,elnino,3,20,1.2333,-21.0482,23.5149,0.8360,0.8555,0.7831,0.1450
site,ghcn_IC000004030,DJF,ice_days,anom,super,neutral,3,29,1.6782,-21.2563,24.6127,0.7554,0.8035,0.7956,0.1973
site,ghcn_IC000004030,DJF,ice_days,anom,elnino,neutral,20,29,0.4448,-4.0931,4.9484,0.8580,0.8554,0.8865,0.0532
site,ghcn_IC000004030,DJF,ice_days,anom,super,lanina,3,25,0.8533,-22.1499,23.8565,0.8754,0.8986,1.0000,0.1088
site,ghcn_IC000004030,DJF,ice_days,anom,lanina,neutral,25,29,0.8248,-3.3090,5.0292,0.6929,0.7067,0.9308,0.1025
site,ghcn_IC000004030,DJF,ice_days,anom_dt,super,elnino,3,20,2.1028,-18.3462,22.5518,0.6777,0.7388,0.8300,0.2639
site,ghcn_IC000004030,DJF,ice_days,anom_dt,super,neutral,3,29,3.2547,-17.6914,24.2007,0.5197,0.6102,0.4968,0.3947
site,ghcn_IC000004030,DJF,ice_days,anom_dt,elnino,neutral,20,29,1.1519,-3.2722,5.4350,0.6289,0.6213,0.5484,0.1435
site,ghcn_IC000004030,DJF,ice_days,anom_dt,super,lanina,3,25,1.6387,-19.4304,22.7078,0.7257,0.7922,0.7796,0.2193
site,ghcn_IC000004030,DJF,ice_days,anom_dt,lanina,neutral,25,29,1.6160,-2.3747,5.6344,0.4637,0.4462,0.6772,0.2077
site,ghcn_IC000004030,DJF,precip,value,super,elnino,2,12,26.2417,-47.2368,99.7202,0.6911,0.4308,0.6593,0.2982
site,ghcn_IC000004030,DJF,precip,value,super,neutral,2,23,-2.2308,-73.2995,68.8380,0.9818,0.9288,0.8067,-0.0307
site,ghcn_IC000004030,DJF,precip,value,elnino,neutral,12,23,-28.4724,-85.1300,30.5544,0.3265,0.3646,0.4141,-0.3542
site,ghcn_IC000004030,DJF,precip,value,super,lanina,2,14,-13.3521,-81.7490,55.0449,0.8400,0.6411,0.9333,-0.1767
site,ghcn_IC000004030,DJF,precip,value,lanina,neutral,14,23,11.1213,-37.8631,61.5119,0.6789,0.6720,0.6054,0.1470
site,ghcn_IC000004030,DJF,precip,anom_dt,super,elnino,2,12,2.9179,-114.1435,119.9793,0.9670,0.9448,0.9231,0.0323
site,ghcn_IC000004030,DJF,precip,anom_dt,super,neutral,2,23,-25.8202,-197.9583,146.3178,0.6589,0.5215,0.8067,-0.3628
site,ghcn_IC000004030,DJF,precip,anom_dt,elnino,neutral,12,23,-28.7382,-87.3861,28.0494,0.3155,0.3654,0.3571,-0.3591
site,ghcn_IC000004030,DJF,precip,anom_dt,super,lanina,2,14,-31.3128,-186.0733,123.4477,0.5685,0.4517,0.7000,-0.4989
site,ghcn_IC000004030,DJF,precip,anom_dt,lanina,neutral,14,23,5.4925,-37.2345,50.8373,0.8202,0.8115,0.7661,0.0792
site,ghcn_IC000004030,DJF,precip_days,value,super,elnino,2,12,4.1667,-17.8313,26.1647,0.6719,0.5701,0.5224,0.3028
site,ghcn_IC000004030,DJF,precip_days,value,super,neutral,2,23,0.0807,-36.5525,36.7138,1.0000,0.9900,0.8018,0.0080
site,ghcn_IC000004030,DJF,precip_days,value,elnino,neutral,12,23,-4.0860,-12.6948,4.4229,0.3225,0.3883,0.5425,-0.3505
site,ghcn_IC000004030,DJF,precip_days,value,super,lanina,2,14,-4.1214,-37.0129,28.7702,0.5575,0.5558,0.6331,-0.4615
site,ghcn_IC000004030,DJF,precip_days,value,lanina,neutral,14,23,4.2020,-1.9281,10.1614,0.2166,0.2011,0.2095,0.4308
site,ghcn_IC000004030,DJF,precip_days,anom_dt,super,elnino,2,12,0.9694,-33.3777,35.3166,0.9222,0.9122,1.0000,0.0691
site,ghcn_IC000004030,DJF,precip_days,anom_dt,super,neutral,2,23,-3.1529,-62.5015,56.1956,0.6743,0.7146,0.6667,-0.3271
site,ghcn_IC000004030,DJF,precip_days,anom_dt,elnino,neutral,12,23,-4.1223,-12.9719,4.2042,0.3181,0.3844,0.3945,-0.3601
site,ghcn_IC000004030,DJF,precip_days,anom_dt,super,lanina,2,14,-6.5834,-66.2148,53.0481,0.2799,0.4901,0.5000,-0.8643
site,ghcn_IC000004030,DJF,precip_days,anom_dt,lanina,neutral,14,23,3.4304,-1.7067,8.8858,0.2625,0.2352,0.2047,0.3850
site,ghcn_IC000004030,DJF,thaw_days,value,super,elnino,3,20,-1.7000,-28.3052,24.9052,0.7838,0.8297,0.9270,-0.1882
site,ghcn_IC000004030,DJF,thaw_days,value,super,neutral,3,29,-1.5862,-28.9436,25.7712,0.7834,0.8397,0.9227,-0.1801
site,ghcn_IC000004030,DJF,thaw_days,value,elnino,neutral,20,29,0.1138,-4.6069,5.1260,0.9738,0.9641,0.9675,0.0132
site,ghcn_IC000004030,DJF,thaw_days,value,super,lanina,3,25,-0.6800,-28.1086,26.7486,0.9104,0.9305,0.9405,-0.0834
site,ghcn_IC000004030,DJF,thaw_days,value,lanina,neutral,25,29,-0.9062,-5.3036,3.3811,0.6941,0.6851,0.8757,-0.1105
site,ghcn_IC000004030,DJF,thaw_days,anom,super,elnino,3,20,-1.7000,-28.3052,24.9052,0.8006,0.8297,0.9270,-0.1882
site,ghcn_IC000004030,DJF,thaw_days,anom,super,neutral,3,29,-1.5862,-28.9436,25.7712,0.7986,0.8397,0.9227,-0.1801
site,ghcn_IC000004030,DJF,thaw_days,anom,elnino,neutral,20,29,0.1138,-4.6382,4.8603,0.9728,0.9641,0.9675,0.0132
site,ghcn_IC000004030,DJF,thaw_days,anom,super,lanina,3,25,-0.6800,-28.1086,26.7486,0.9256,0.9305,0.9405,-0.0834
site,ghcn_IC000004030,DJF,thaw_days,anom,lanina,neutral,25,29,-0.9062,-5.0774,3.2497,0.6821,0.6851,0.8757,-0.1105
site,ghcn_IC000004030,DJF,thaw_days,anom_dt,super,elnino,3,20,-2.5727,-26.9039,21.7584,0.6309,0.7258,0.8978,-0.3034
site,ghcn_IC000004030,DJF,thaw_days,anom_dt,super,neutral,3,29,-3.1684,-28.0543,21.7176,0.5593,0.6667,0.7605,-0.3666
site,ghcn_IC000004030,DJF,thaw_days,anom_dt,elnino,neutral,20,29,-0.5956,-5.0362,4.0863,0.8078,0.8063,0.7219,-0.0713
site,ghcn_IC000004030,DJF,thaw_days,anom_dt,super,lanina,3,25,-1.4685,-26.5707,23.6338,0.7708,0.8384,1.0000,-0.1915
site,ghcn_IC000004030,DJF,thaw_days,anom_dt,lanina,neutral,25,29,-1.6999,-5.8432,2.3564,0.4447,0.4331,0.5729,-0.2133
site,ghcn_IC000004030,DJF,tmax_mean,value,super,elnino,3,20,-0.2347,-2.3588,1.8895,0.7580,0.7502,1.0000,-0.1808
site,ghcn_IC000004030,DJF,tmax_mean,value,super,neutral,3,29,-0.2251,-2.5506,2.1005,0.7299,0.7515,0.8077,-0.2184
site,ghcn_IC000004030,DJF,tmax_mean,value,elnino,neutral,20,29,0.0096,-0.6299,0.6650,0.9752,0.9784,0.8468,0.0083
site,ghcn_IC000004030,DJF,tmax_mean,value,super,lanina,3,25,-0.2239,-2.5317,2.0839,0.7349,0.7532,0.7796,-0.2236
site,ghcn_IC000004030,DJF,tmax_mean,value,lanina,neutral,25,29,-0.0012,-0.5318,0.5209,0.9964,0.9966,1.0000,-0.0012
site,ghcn_IC000004030,DJF,tmax_mean,anom,super,elnino,3,20,-0.2346,-2.3587,1.8896,0.7698,0.7503,1.0000,-0.1807
site,ghcn_IC000004030,DJF,tmax_mean,anom,super,neutral,3,29,-0.2249,-2.5505,2.1006,0.7155,0.7516,0.8077,-0.2183
site,ghcn_IC000004030,DJF,tmax_mean,anom,elnino,neutral,20,29,0.0096,-0.6597,0.7047,0.9732,0.9783,0.8468,0.0083
site,ghcn_IC000004030,DJF,tmax_mean,anom,super,lanina,3,25,-0.2239,-2.5316,2.0839,0.7281,0.7533,0.7796,-0.2236
site,ghcn_IC000004030,DJF,tmax_mean,anom,lanina,neutral,25,29,-0.0011,-0.5227,0.5357,0.9976,0.9969,1.0000,-0.0011
site,ghcn_IC000004030,DJF,tmax_mean,anom_dt,super,elnino,3,20,-0.3786,-2.4261,1.6690,0.6249,0.5991,0.7634,-0.3058
site,ghcn_IC000004030,DJF,tmax_mean,anom_dt,super,neutral,3,29,-0.4861,-2.7374,1.7653,0.4079,0.4963,0.4194,-0.5071
site,ghcn_IC000004030,DJF,tmax_mean,anom_dt,elnino,neutral,20,29,-0.1075,-0.7220,0.5493,0.7363,0.7488,0.5484,-0.0987
site,ghcn_IC000004030,DJF,tmax_mean,anom_dt,super,lanina,3,25,-0.3541,-2.5877,1.8795,0.5295,0.6116,0.3907,-0.3790
site,ghcn_IC000004030,DJF,tmax_mean,anom_dt,lanina,neutral,25,29,-0.1320,-0.6270,0.3614,0.6043,0.6093,0.7417,-0.1400
site,ghcn_IC000004030,DJF,tmean,value,super,elnino,3,20,-0.3536,-2.3470,1.6398,0.6825,0.6271,0.8300,-0.2552
site,ghcn_IC000004030,DJF,tmean,value,super,neutral,3,29,-0.4239,-2.6249,1.7771,0.5181,0.5492,0.5379,-0.3962
site,ghcn_IC000004030,DJF,tmean,value,elnino,neutral,20,29,-0.0703,-0.7558,0.6903,0.8416,0.8524,0.8468,-0.0574
site,ghcn_IC000004030,DJF,tmean,value,super,lanina,3,25,-0.3091,-2.5035,1.8854,0.6169,0.6565,0.7796,-0.3051
site,ghcn_IC000004030,DJF,tmean,value,lanina,neutral,25,29,-0.1148,-0.6509,0.4553,0.6825,0.6880,0.6395,-0.1097
site,ghcn_IC000004030,DJF,tmean,anom,super,elnino,3,20,-0.3540,-2.3486,1.6405,0.6873,0.6269,0.8300,-0.2555
site,ghcn_IC000004030,DJF,tmean,anom,super,neutral,3,29,-0.4242,-2.6266,1.7781,0.5073,0.5491,0.5379,-0.3965
site,ghcn_IC000004030,DJF,tmean,anom,elnino,neutral,20,29,-0.0702,-0.7838,0.6608,0.8514,0.8526,0.8468,-0.0573
site,ghcn_IC000004030,DJF,tmean,anom,super,lanina,3,25,-0.3095,-2.5053,1.8864,0.6161,0.6562,0.7796,-0.3055
site,ghcn_IC000004030,DJF,tmean,anom,lanina,neutral,25,29,-0.1148,-0.6567,0.4381,0.6897,0.6882,0.6395,-0.1097
site,ghcn_IC000004030,DJF,tmean,anom_dt,super,elnino,3,20,-0.5031,-2.3039,1.2977,0.5495,0.4626,0.6979,-0.3819
site,ghcn_IC000004030,DJF,tmean,anom_dt,super,neutral,3,29,-0.6950,-2.6993,1.3093,0.2442,0.3188,0.2863,-0.7095
site,ghcn_IC000004030,DJF,tmean,anom_dt,elnino,neutral,20,29,-0.1919,-0.8316,0.5064,0.5699,0.5908,0.4395,-0.1673
site,ghcn_IC000004030,DJF,tmean,anom_dt,super,lanina,3,25,-0.4442,-2.4324,1.5440,0.4431,0.4972,0.3907,-0.4678
site,ghcn_IC000004030,DJF,tmean,anom_dt,lanina,neutral,25,29,-0.2508,-0.7565,0.2625,0.3447,0.3464,0.3857,-0.2587
site,ghcn_IC000004030,DJF,tmin_mean,value,super,elnino,3,20,-0.2879,-2.2896,1.7137,0.7467,0.6977,0.7634,-0.1933
site,ghcn_IC000004030,DJF,tmin_mean,value,super,neutral,3,29,-0.3408,-2.5365,1.8550,0.6321,0.6321,0.6508,-0.2876
site,ghcn_IC000004030,DJF,tmin_mean,value,elnino,neutral,20,29,-0.0528,-0.8287,0.7699,0.8964,0.8977,0.8787,-0.0394
site,ghcn_IC000004030,DJF,tmin_mean,value,super,lanina,3,25,-0.1377,-2.3103,2.0349,0.8648,0.8440,0.9444,-0.1190
site,ghcn_IC000004030,DJF,tmin_mean,value,lanina,neutral,25,29,-0.2031,-0.8016,0.4362,0.5189,0.5313,0.5042,-0.1717
site,ghcn_IC000004030,DJF,tmin_mean,anom,super,elnino,3,20,-0.2883,-2.2899,1.7133,0.7532,0.6974,0.7634,-0.1935
site,ghcn_IC000004030,DJF,tmin_mean,anom,super,neutral,3,29,-0.3412,-2.5370,1.8545,0.6261,0.6317,0.6508,-0.2880
site,ghcn_IC000004030,DJF,tmin_mean,anom,elnino,neutral,20,29,-0.0529,-0.8172,0.7067,0.8972,0.8975,0.8787,-0.0395
site,ghcn_IC000004030,DJF,tmin_mean,anom,super,lanina,3,25,-0.1381,-2.3108,2.0345,0.8638,0.8435,0.9444,-0.1194
site,ghcn_IC000004030,DJF,tmin_mean,anom,lanina,neutral,25,29,-0.2031,-0.8268,0.4246,0.5359,0.5313,0.5097,-0.1717
site,ghcn_IC000004030,DJF,tmin_mean,anom_dt,super,elnino,3,20,-0.4545,-2.2581,1.3492,0.6239,0.5133,0.8300,-0.3193
site,ghcn_IC000004030,DJF,tmin_mean,anom_dt,super,neutral,3,29,-0.6426,-2.6354,1.3502,0.3523,0.3559,0.3165,-0.5903
site,ghcn_IC000004030,DJF,tmin_mean,anom_dt,elnino,neutral,20,29,-0.1882,-0.9092,0.5853,0.6061,0.6292,0.4335,-0.1493
site,ghcn_IC000004030,DJF,tmin_mean,anom_dt,super,lanina,3,25,-0.2883,-2.2565,1.6798,0.6543,0.6565,0.6221,-0.2691
site,ghcn_IC000004030,DJF,tmin_mean,anom_dt,lanina,neutral,25,29,-0.3543,-0.9342,0.2103,0.2430,0.2393,0.2381,-0.3246
site,ghcn_IC000004030,JFM,frost_days,value,super,elnino,3,20,7.8833,0.0786,15.6881,0.4139,0.0479,0.4647,0.5362
site,ghcn_IC000004030,JFM,frost_days,value,super,neutral,3,29,7.2299,1.5680,12.8918,0.3315,0.0155,0.3476,0.6177
site,ghcn_IC000004030,JFM,frost_days,value,elnino,neutral,20,29,-0.6534,-8.6825,6.7845,0.8758,0.8749,0.8947,-0.0482
site,ghcn_IC000004030,JFM,frost_days,value,super,lanina,3,25,6.6933,0.3233,13.0634,0.4169,0.0404,0.3154,0.5185
site,ghcn_IC000004030,JFM,frost_days,value,lanina,neutral,25,29,0.5366,-6.0638,7.4958,0.8808,0.8788,0.9792,0.0422
site,ghcn_IC000004030,JFM,frost_days,anom,super,elnino,3,20,7.8833,0.0786,15.6881,0.4063,0.0479,0.4647,0.5362
site,ghcn_IC000004030,JFM,frost_days,anom,super,neutral,3,29,7.2299,1.5680,12.8918,0.3237,0.0155,0.3476,0.6177
site,ghcn_IC000004030,JFM,frost_days,anom,elnino,neutral,20,29,-0.6534,-8.5382,6.9656,0.8632,0.8749,0.8947,-0.0482
site,ghcn_IC000004030,JFM,frost_days,anom,super,lanina,3,25,6.6933,0.3233,13.0634,0.4335,0.0404,0.3154,0.5185
site,ghcn_IC000004030,JFM,frost_days,anom,lanina,neutral,25,29,0.5366,-6.0760,7.3424,0.8928,0.8788,0.9792,0.0422
site,ghcn_IC000004030,JFM,frost_days,anom_dt,super,elnino,3,20,8.0842,0.3330,15.8355,0.3871,0.0417,0.4043,0.5484
site,ghcn_IC000004030,JFM,frost_days,anom_dt,super,neutral,3,29,7.5941,2.0867,13.1016,0.3031,0.0096,0.3488,0.6533
site,ghcn_IC000004030,JFM,frost_days,anom_dt,elnino,neutral,20,29,-0.4901,-8.4926,7.6928,0.9070,0.9060,0.8787,-0.0362
