level,unit,season,metric,variant,group,n,mean,median,sd,ci_lo,ci_hi
country,IS,JFM,precip_days,anom_dt,elnino,12,-1.7227,-4.7240,7.6421,-5.7760,2.6708
country,IS,JFM,precip_days,anom_dt,neutral,22,-0.1740,-0.6697,7.1186,-2.9046,2.7455
country,IS,JFM,precip_days,anom_dt,lanina,14,1.7517,-0.1535,9.9565,-3.1080,6.9793
country,IS,JFM,thaw_days,value,super,3,65.9922,64.5000,7.7042,46.8539,85.1305
country,IS,JFM,thaw_days,value,elnino,20,67.0417,71.3333,11.7448,61.8572,71.9958
country,IS,JFM,thaw_days,value,neutral,29,66.7064,68.0000,10.8389,63.0046,70.5403
country,IS,JFM,thaw_days,value,lanina,25,69.1667,68.2500,9.3918,65.5566,72.6037
country,IS,JFM,thaw_days,anom,super,3,-6.2697,-7.0000,6.6015,-22.6688,10.1295
country,IS,JFM,thaw_days,anom,elnino,20,-5.2000,-1.6667,11.2460,-10.2000,-0.5500
country,IS,JFM,thaw_days,anom,neutral,29,-5.1079,-3.3333,10.2891,-8.7748,-1.5791
country,IS,JFM,thaw_days,anom,lanina,25,-3.3867,-3.3333,9.0511,-6.8670,-0.0667
country,IS,JFM,thaw_days,anom_dt,super,3,-3.1980,-3.1968,3.2489,-11.2687,4.8728
country,IS,JFM,thaw_days,anom_dt,elnino,20,-0.7613,-1.1675,10.2668,-5.1738,3.8476
country,IS,JFM,thaw_days,anom_dt,neutral,29,0.4111,1.2995,9.3564,-3.0090,3.6707
country,IS,JFM,thaw_days,anom_dt,lanina,25,1.0232,1.5953,8.1258,-2.0122,4.1307
country,IS,JFM,tmax_mean,value,super,3,2.4947,2.2580,0.4866,1.2860,3.7034
country,IS,JFM,tmax_mean,value,elnino,20,2.6859,3.2925,1.7309,1.9669,3.4189
country,IS,JFM,tmax_mean,value,neutral,29,2.6361,2.7180,1.3052,2.1794,3.0955
country,IS,JFM,tmax_mean,value,lanina,25,2.9935,3.0987,1.0967,2.5823,3.4059
country,IS,JFM,tmax_mean,anom,super,3,-0.8760,-1.0393,0.4685,-2.0399,0.2879
country,IS,JFM,tmax_mean,anom,elnino,20,-0.6123,-0.1102,1.5908,-1.2662,0.0674
country,IS,JFM,tmax_mean,anom,neutral,29,-0.6251,-0.6580,1.2176,-1.0662,-0.1931
country,IS,JFM,tmax_mean,anom,lanina,25,-0.3549,-0.1483,1.0519,-0.7569,0.0463
country,IS,JFM,tmax_mean,anom_dt,super,3,-0.4397,-0.4140,0.1220,-0.7427,-0.1367
country,IS,JFM,tmax_mean,anom_dt,elnino,20,-0.0947,-0.1202,1.6139,-0.7743,0.6164
country,IS,JFM,tmax_mean,anom_dt,neutral,29,0.0057,-0.0390,1.2033,-0.4406,0.4416
country,IS,JFM,tmax_mean,anom_dt,lanina,25,0.1844,0.0828,1.0037,-0.1915,0.5675
country,IS,JFM,tmean,value,super,3,-0.5672,-0.7363,0.4470,-1.6777,0.5433
country,IS,JFM,tmean,value,elnino,20,-0.0794,0.2827,1.5910,-0.7646,0.6185
country,IS,JFM,tmean,value,neutral,29,-0.0360,0.2430,1.3352,-0.5343,0.4315
country,IS,JFM,tmean,value,lanina,25,0.1825,0.1000,1.1295,-0.2541,0.6137
country,IS,JFM,tmean,anom,super,3,-1.0250,-1.1940,0.4471,-2.1357,0.0857
country,IS,JFM,tmean,anom,elnino,20,-0.5374,-0.1751,1.5909,-1.1907,0.1736
country,IS,JFM,tmean,anom,neutral,29,-0.4949,-0.4470,1.3275,-0.9601,-0.0287
country,IS,JFM,tmean,anom,lanina,25,-0.2611,-0.3580,1.0962,-0.6836,0.1637
country,IS,JFM,tmean,anom_dt,super,3,-0.7369,-0.6778,0.2984,-1.4783,0.0044
country,IS,JFM,tmean,anom_dt,elnino,20,-0.1222,-0.1422,1.5280,-0.7483,0.5328
country,IS,JFM,tmean,anom_dt,neutral,29,0.0208,0.0628,1.2810,-0.4497,0.4543
country,IS,JFM,tmean,anom_dt,lanina,25,0.1400,-0.0902,1.0817,-0.2558,0.5758
country,IS,JFM,tmin_mean,value,super,3,-2.8588,-3.5780,1.3513,-6.2155,0.4980
country,IS,JFM,tmin_mean,value,elnino,20,-2.4150,-1.9849,1.6807,-3.1276,-1.6819
country,IS,JFM,tmin_mean,value,neutral,29,-2.5154,-2.2615,1.5798,-3.0778,-1.9806
country,IS,JFM,tmin_mean,value,lanina,25,-2.2364,-2.1747,1.3047,-2.7444,-1.7406
country,IS,JFM,tmin_mean,anom,super,3,-1.0151,-1.6317,1.1048,-3.7595,1.7293
country,IS,JFM,tmin_mean,anom,elnino,20,-0.4692,-0.2757,1.5130,-1.1385,0.1940
country,IS,JFM,tmin_mean,anom,neutral,29,-0.4573,-0.3757,1.3912,-0.9622,0.0426
country,IS,JFM,tmin_mean,anom,lanina,25,-0.3487,-0.4303,1.1207,-0.7752,0.0849
country,IS,JFM,tmin_mean,anom_dt,super,3,-0.6449,-0.9365,0.8345,-2.7180,1.4282
country,IS,JFM,tmin_mean,anom_dt,elnino,20,-0.0429,-0.1861,1.5427,-0.6835,0.6224
country,IS,JFM,tmin_mean,anom_dt,neutral,29,0.0524,0.1483,1.4069,-0.4655,0.5437
country,IS,JFM,tmin_mean,anom_dt,lanina,25,0.1057,-0.0460,1.1367,-0.3251,0.5570
country,IS,NDJFM,frost_days,value,super,3,100.7066,95.5000,13.4233,67.3613,134.0519
country,IS,NDJFM,frost_days,value,elnino,20,93.1500,92.9167,16.9374,85.4202,100.0670
country,IS,NDJFM,frost_days,value,neutral,29,96.1183,100.7500,15.9912,90.0458,101.7395
country,IS,NDJFM,frost_days,value,lanina,25,97.0889,97.3333,13.0004,92.3498,102.0657
country,IS,NDJFM,frost_days,anom,super,3,9.6791,2.4777,13.9416,-24.9537,44.3119
country,IS,NDJFM,frost_days,anom,elnino,20,1.3943,1.4777,17.0029,-6.4394,8.3114
country,IS,NDJFM,frost_days,anom,neutral,29,3.3811,7.1443,15.8214,-2.0204,9.1220
country,IS,NDJFM,frost_days,anom,lanina,25,5.8892,7.4777,12.0205,1.4377,10.6359
country,IS,NDJFM,frost_days,anom_dt,super,3,6.2077,1.1940,10.4607,-19.7781,32.1934
country,IS,NDJFM,frost_days,anom_dt,elnino,20,-2.3618,-1.6698,16.3075,-9.6598,4.1638
country,IS,NDJFM,frost_days,anom_dt,neutral,29,-0.9160,2.3550,14.8234,-6.3252,4.2116
country,IS,NDJFM,frost_days,anom_dt,lanina,25,1.7609,3.0753,11.3358,-2.6388,6.3160
country,IS,NDJFM,ice_days,value,super,3,32.7539,27.2500,14.6370,-3.6065,69.1142
country,IS,NDJFM,ice_days,value,elnino,20,31.9167,27.4583,13.9888,26.1333,38.0630
country,IS,NDJFM,ice_days,value,neutral,29,34.2210,35.0000,14.6593,29.0515,39.3192
country,IS,NDJFM,ice_days,value,lanina,25,31.7033,34.0000,11.2907,27.3796,35.8268
country,IS,NDJFM,ice_days,anom,super,3,7.4757,0.3223,14.1573,-27.6931,42.6445
country,IS,NDJFM,ice_days,anom,elnino,20,5.8557,1.3223,12.4395,0.5557,11.3557
country,IS,NDJFM,ice_days,anom,neutral,29,7.7396,8.6557,13.4011,3.0038,12.5294
country,IS,NDJFM,ice_days,anom,lanina,25,6.3623,5.9890,10.6698,2.2550,10.4697
country,IS,NDJFM,ice_days,anom_dt,super,3,2.2718,-1.3197,10.0675,-22.7373,27.2808
country,IS,NDJFM,ice_days,anom_dt,elnino,20,-0.5237,-1.7352,11.1284,-5.1263,4.4041
country,IS,NDJFM,ice_days,anom_dt,neutral,29,-0.4028,0.0497,12.8639,-5.0565,4.0806
country,IS,NDJFM,ice_days,anom_dt,lanina,25,-0.0715,0.7255,8.3887,-3.2095,3.1267
country,IS,NDJFM,precip,value,super,2,466.7167,466.7167,34.9075,153.0852,780.3482
country,IS,NDJFM,precip,value,elnino,12,448.2352,444.1667,113.8062,389.8713,511.8915
country,IS,NDJFM,precip,value,neutral,22,449.6637,430.7000,99.7274,410.1771,493.0433
country,IS,NDJFM,precip,value,lanina,12,452.8383,426.7333,84.4991,408.1194,498.7203
country,IS,NDJFM,precip,anom_dt,super,2,-27.8417,-27.8417,57.7852,-547.0214,491.3381
country,IS,NDJFM,precip,anom_dt,elnino,12,-7.5549,-16.1497,96.3291,-57.8470,46.8807
country,IS,NDJFM,precip,anom_dt,neutral,22,0.1147,-17.7063,91.6420,-36.9314,39.1996
country,IS,NDJFM,precip,anom_dt,lanina,12,-7.7336,-44.0988,96.1931,-56.8930,45.7854
country,IS,NDJFM,precip_days,value,super,2,72.6667,72.6667,9.4281,-12.0414,157.3747
country,IS,NDJFM,precip_days,value,elnino,12,65.9127,65.8333,12.4233,59.7459,72.8059
country,IS,NDJFM,precip_days,value,neutral,22,67.8090,67.6563,8.8053,64.0995,71.5191
country,IS,NDJFM,precip_days,value,lanina,12,69.5376,65.8333,10.4593,64.2215,75.4920
country,IS,NDJFM,precip_days,anom_dt,super,2,0.2188,0.2188,11.8796,-106.5154,106.9531
country,IS,NDJFM,precip_days,anom_dt,elnino,12,-2.9012,-5.0475,11.4986,-8.8456,3.3037
country,IS,NDJFM,precip_days,anom_dt,neutral,22,-0.1636,-1.1983,8.5113,-3.6596,3.3580
country,IS,NDJFM,precip_days,anom_dt,lanina,12,0.5483,-3.3355,11.7574,-5.6228,7.1343
country,IS,NDJFM,thaw_days,value,super,3,115.6617,122.0000,14.8895,78.6741,152.6493
country,IS,NDJFM,thaw_days,value,elnino,20,117.4667,122.1250,14.6070,111.0076,123.5169
country,IS,NDJFM,thaw_days,value,neutral,29,114.7818,115.5000,14.9204,109.5574,120.2586
country,IS,NDJFM,thaw_days,value,lanina,25,117.6933,115.5000,11.6196,113.3699,122.0072
country,IS,NDJFM,thaw_days,anom,super,3,-8.0658,0.0890,14.1245,-43.1530,27.0214
country,IS,NDJFM,thaw_days,anom,elnino,20,-6.0610,-2.0777,13.2349,-11.8118,-0.3943
country,IS,NDJFM,thaw_days,anom,neutral,29,-8.3399,-8.5777,13.5933,-12.9876,-3.4393
country,IS,NDJFM,thaw_days,anom,lanina,25,-6.5243,-5.9110,10.9754,-10.8977,-2.4310
country,IS,NDJFM,thaw_days,anom_dt,super,3,-3.1725,-0.2690,10.4459,-29.1216,22.7766
country,IS,NDJFM,thaw_days,anom_dt,elnino,20,0.6722,1.2575,11.6384,-4.3223,5.6454
country,IS,NDJFM,thaw_days,anom_dt,neutral,29,0.2538,-1.2827,13.1316,-4.4819,4.9705
country,IS,NDJFM,thaw_days,anom_dt,lanina,25,0.2159,-0.3950,8.5064,-3.0639,3.4281
country,IS,NDJFM,tmax_mean,value,super,3,2.8514,3.2480,0.7326,1.0315,4.6714
country,IS,NDJFM,tmax_mean,value,elnino,20,3.0817,3.1017,1.2107,2.5811,3.5902
country,IS,NDJFM,tmax_mean,value,neutral,29,2.9286,2.9472,1.1145,2.5210,3.3331
country,IS,NDJFM,tmax_mean,value,lanina,25,3.1198,3.1098,0.8271,2.7949,3.4342
country,IS,NDJFM,tmax_mean,anom,super,3,-0.7256,-0.3643,0.7206,-2.5156,1.0645
country,IS,NDJFM,tmax_mean,anom,elnino,20,-0.4564,-0.4618,1.1039,-0.9210,0.0331
country,IS,NDJFM,tmax_mean,anom,neutral,29,-0.5867,-0.4457,1.0363,-0.9482,-0.2152
country,IS,NDJFM,tmax_mean,anom,lanina,25,-0.4687,-0.4167,0.7934,-0.7746,-0.1749
country,IS,NDJFM,tmax_mean,anom_dt,super,3,-0.3460,-0.3460,0.5050,-1.6005,0.9085
country,IS,NDJFM,tmax_mean,anom_dt,elnino,20,0.0311,-0.1285,1.0474,-0.4183,0.4839
country,IS,NDJFM,tmax_mean,anom_dt,neutral,29,0.0241,-0.2340,1.0348,-0.3326,0.3830
country,IS,NDJFM,tmax_mean,anom_dt,lanina,25,0.0332,0.1893,0.6624,-0.2131,0.2885
country,IS,NDJFM,tmean,value,super,3,0.0105,0.2667,0.6848,-1.6907,1.7117
country,IS,NDJFM,tmean,value,elnino,20,0.3934,0.5891,1.0893,-0.0764,0.8517
country,IS,NDJFM,tmean,value,neutral,29,0.3138,0.2283,1.1014,-0.0893,0.7132
country,IS,NDJFM,tmean,value,lanina,25,0.3245,0.3113,0.7633,0.0224,0.6133
country,IS,NDJFM,tmean,anom,super,3,-0.7518,-0.4955,0.6848,-2.4530,0.9495
country,IS,NDJFM,tmean,anom,elnino,20,-0.3688,-0.1730,1.0893,-0.8342,0.0903
country,IS,NDJFM,tmean,anom,neutral,29,-0.4502,-0.5340,1.0986,-0.8364,-0.0722
country,IS,NDJFM,tmean,anom,lanina,25,-0.4222,-0.4507,0.7175,-0.7006,-0.1486
country,IS,NDJFM,tmean,anom_dt,super,3,-0.4652,-0.4362,0.5481,-1.8267,0.8962
country,IS,NDJFM,tmean,anom_dt,elnino,20,0.0365,0.0366,1.0026,-0.3791,0.4898
country,IS,NDJFM,tmean,anom_dt,neutral,29,0.0481,0.0065,1.0745,-0.3521,0.4349
country,IS,NDJFM,tmean,anom_dt,lanina,25,-0.0307,-0.0622,0.6581,-0.2899,0.2222
country,IS,NDJFM,tmin_mean,value,super,3,-2.1998,-1.9383,1.2031,-5.1886,0.7889
country,IS,NDJFM,tmin_mean,value,elnino,20,-1.8606,-1.6978,1.2417,-2.3828,-1.3424
country,IS,NDJFM,tmin_mean,value,neutral,29,-2.1470,-2.1275,1.3062,-2.6054,-1.6807
country,IS,NDJFM,tmin_mean,value,lanina,25,-2.0486,-1.9952,0.9999,-2.4169,-1.6684
country,IS,NDJFM,tmin_mean,anom,super,3,-0.6909,-0.2490,1.0117,-3.2040,1.8222
country,IS,NDJFM,tmin_mean,anom,elnino,20,-0.2857,-0.1760,1.0650,-0.7335,0.1796
country,IS,NDJFM,tmin_mean,anom,neutral,29,-0.4673,-0.3583,1.1554,-0.8862,-0.0596
country,IS,NDJFM,tmin_mean,anom,lanina,25,-0.5007,-0.4103,0.7616,-0.7979,-0.2105
country,IS,NDJFM,tmin_mean,anom_dt,super,3,-0.3546,0.0640,0.7630,-2.2500,1.5408
country,IS,NDJFM,tmin_mean,anom_dt,elnino,20,0.1404,0.2078,1.0342,-0.2907,0.5955
country,IS,NDJFM,tmin_mean,anom_dt,neutral,29,0.0516,-0.0043,1.1767,-0.3688,0.4517
country,IS,NDJFM,tmin_mean,anom_dt,lanina,25,-0.0781,-0.1685,0.6967,-0.3398,0.1906
country,NO,DJF,frost_days,value,super,3,62.8327,64.9982,4.9522,50.5309,75.1345
country,NO,DJF,frost_days,value,elnino,20,66.3220,67.1553,10.4968,61.9047,70.8155
country,NO,DJF,frost_days,value,neutral,29,69.0320,70.1667,9.5245,65.4459,72.3274
country,NO,DJF,frost_days,value,lanina,25,66.9863,65.3408,8.5512,63.6931,70.2331
country,NO,DJF,frost_days,anom,super,3,-0.2636,1.9018,4.9522,-12.5654,12.0382
country,NO,DJF,frost_days,anom,elnino,20,2.6329,3.6427,10.0692,-1.7322,6.8938
country,NO,DJF,frost_days,anom,neutral,29,5.4917,6.0122,9.4028,2.0478,8.7091
country,NO,DJF,frost_days,anom,lanina,25,2.9415,2.2445,7.0910,0.0486,5.6288
country,NO,DJF,frost_days,anom_dt,super,3,-2.3037,-1.4880,5.4717,-15.8962,11.2888
country,NO,DJF,frost_days,anom_dt,elnino,20,-0.7276,-2.3530,9.1230,-4.5005,3.1372
country,NO,DJF,frost_days,anom_dt,neutral,29,0.8695,-0.3485,8.5712,-2.3047,3.9473
country,NO,DJF,frost_days,anom_dt,lanina,25,-0.1640,1.3792,6.9340,-2.9283,2.3822
country,NO,DJF,ice_days,value,super,3,26.7341,26.6667,0.7700,24.8214,28.6468
country,NO,DJF,ice_days,value,elnino,20,35.0550,34.9824,13.9163,29.2944,41.2653
country,NO,DJF,ice_days,value,neutral,29,39.1907,42.6667,11.5048,34.9575,43.2679
country,NO,DJF,ice_days,value,lanina,25,34.0795,33.8333,9.0514,30.6953,37.5536
country,NO,DJF,ice_days,anom,super,3,-3.1214,-3.1888,0.7700,-5.0341,-1.2087
country,NO,DJF,ice_days,anom,elnino,20,4.6349,2.9392,13.6867,-0.8616,10.4685
country,NO,DJF,ice_days,anom,neutral,29,9.0672,10.4390,11.3539,4.8412,13.0493
country,NO,DJF,ice_days,anom,lanina,25,3.5097,3.9778,8.3510,0.2603,6.8613
country,NO,DJF,ice_days,anom_dt,super,3,-6.5843,-6.8523,4.0845,-16.7308,3.5622
country,NO,DJF,ice_days,anom_dt,elnino,20,-0.6639,-2.1128,12.8110,-5.8681,4.8374
country,NO,DJF,ice_days,anom_dt,neutral,29,2.3364,-0.0553,10.2454,-1.2687,5.9829
country,NO,DJF,ice_days,anom_dt,lanina,25,-1.6432,-2.5310,8.4345,-4.9270,1.5219
country,NO,DJF,precip,value,super,3,297.4695,309.8452,53.0946,165.5751,429.3639
country,NO,DJF,precip,value,elnino,20,262.7775,270.8017,79.4199,230.7520,295.9599
country,NO,DJF,precip,value,neutral,29,237.7154,227.9000,54.5728,218.4261,257.6531
country,NO,DJF,precip,value,lanina,25,255.0972,252.0000,63.3912,230.5218,278.2069
country,NO,DJF,precip,anom,super,3,8.6108,-7.6206,36.1019,-81.0714,98.2930
country,NO,DJF,precip,anom,elnino,20,-13.6188,-6.2806,64.3667,-41.7817,13.2778
country,NO,DJF,precip,anom,neutral,29,-27.3834,-41.5006,50.4809,-45.4405,-9.1610
country,NO,DJF,precip,anom,lanina,25,-19.7631,-23.5206,51.2959,-38.7830,0.3602
country,NO,DJF,precip,anom_dt,super,3,31.4877,8.5813,42.8629,-74.9897,137.9651
country,NO,DJF,precip,anom_dt,elnino,20,5.4336,22.6135,75.1957,-27.7053,37.0560
country,NO,DJF,precip,anom_dt,neutral,29,-4.8836,-3.9275,54.8816,-24.5058,14.7180
country,NO,DJF,precip,anom_dt,lanina,25,-0.5606,-4.5896,54.8993,-21.1187,20.4930
country,NO,DJF,precip_days,value,super,3,42.0537,41.8945,1.5395,38.2293,45.8781
country,NO,DJF,precip_days,value,elnino,20,39.1500,40.6500,7.9825,35.5833,42.5600
country,NO,DJF,precip_days,value,neutral,29,36.2099,34.5000,5.8986,34.1678,38.3785
country,NO,DJF,precip_days,value,lanina,25,38.0621,36.8333,6.6777,35.5111,40.5887
country,NO,DJF,precip_days,anom,super,3,1.2733,1.9822,1.4046,-2.2158,4.7625
country,NO,DJF,precip_days,anom,elnino,20,-0.9411,1.1487,7.5764,-4.2919,2.2156
country,NO,DJF,precip_days,anom,neutral,29,-3.1224,-4.0178,6.0182,-5.3081,-0.9983
country,NO,DJF,precip_days,anom,lanina,25,-1.8850,-2.3188,6.0814,-4.2157,0.5044
country,NO,DJF,precip_days,anom_dt,super,3,3.3378,3.4712,2.1706,-2.0542,8.7299
country,NO,DJF,precip_days,anom_dt,elnino,20,1.0819,3.4664,7.8315,-2.3511,4.3545
country,NO,DJF,precip_days,anom_dt,neutral,29,-0.9756,-1.4076,6.0639,-3.1009,1.1253
country,NO,DJF,precip_days,anom_dt,lanina,25,0.0813,-0.1712,6.3286,-2.2166,2.5398
country,NO,DJF,rain_on_snow_days,value,super,3,7.0444,6.3333,2.6719,0.4070,13.6819
country,NO,DJF,rain_on_snow_days,value,elnino,20,7.3386,7.6667,2.4060,6.3273,8.3437
country,NO,DJF,rain_on_snow_days,value,neutral,29,7.1803,7.0000,2.2316,6.3750,7.9670
country,NO,DJF,rain_on_snow_days,value,lanina,25,6.9824,6.6667,1.8943,6.2932,7.7579
country,NO,DJF,rain_on_snow_days,anom,super,3,-0.2545,-2.0563,3.2055,-8.2173,7.7083
country,NO,DJF,rain_on_snow_days,anom,elnino,20,-0.0690,0.0874,2.5260,-1.1703,0.9849
country,NO,DJF,rain_on_snow_days,anom,neutral,29,-0.4278,-0.3536,2.3319,-1.2926,0.4579
country,NO,DJF,rain_on_snow_days,anom,lanina,25,-0.2666,-0.7536,1.9323,-0.9802,0.5102
country,NO,DJF,rain_on_snow_days,anom_dt,super,3,-0.3871,-2.0318,3.0526,-7.9702,7.1960
country,NO,DJF,rain_on_snow_days,anom_dt,elnino,20,0.1360,0.4270,2.3761,-0.8359,1.1713
country,NO,DJF,rain_on_snow_days,anom_dt,neutral,29,0.1017,-0.2800,2.1143,-0.6333,0.8535
country,NO,DJF,rain_on_snow_days,anom_dt,lanina,25,-0.1943,-0.4457,1.8241,-0.8506,0.5292
country,NO,DJF,snow_cover_days,value,super,3,54.7333,48.6667,13.6207,20.8975,88.5691
country,NO,DJF,snow_cover_days,value,elnino,20,64.9369,63.9000,11.6333,59.9925,69.8819
country,NO,DJF,snow_cover_days,value,neutral,29,67.4206,68.5000,10.9929,63.2885,71.2841
country,NO,DJF,snow_cover_days,value,lanina,25,65.0944,62.0544,12.9039,60.3463,69.9043
country,NO,DJF,snow_cover_days,anom,super,3,-4.6420,-14.2884,18.5215,-50.6520,41.3679
country,NO,DJF,snow_cover_days,anom,elnino,20,5.4416,5.6389,9.7796,1.3291,9.5020
country,NO,DJF,snow_cover_days,anom,neutral,29,7.5039,10.1116,11.5505,3.4235,11.6316
country,NO,DJF,snow_cover_days,anom,lanina,25,4.8374,4.3116,9.7529,1.0370,8.4720
country,NO,DJF,snow_cover_days,anom_dt,super,3,-7.7797,-15.3137,14.8681,-44.7142,29.1548
country,NO,DJF,snow_cover_days,anom_dt,elnino,20,-0.0678,0.0162,10.5342,-4.6501,4.4474
country,NO,DJF,snow_cover_days,anom_dt,neutral,29,1.1964,0.7912,10.9943,-2.8370,5.2251
country,NO,DJF,snow_cover_days,anom_dt,lanina,25,-0.9013,-1.1678,8.8919,-4.2154,2.4632
country,NO,DJF,snow_depth,value,super,3,17.5724,20.4543,5.5588,3.7636,31.3811
country,NO,DJF,snow_depth,value,elnino,20,23.4309,22.0675,8.9218,19.8166,27.4324
country,NO,DJF,snow_depth,value,neutral,29,24.7790,23.9668,9.2315,21.5898,28.1163
country,NO,DJF,snow_depth,value,lanina,25,23.3802,24.5332,10.3982,19.4040,27.2916
country,NO,DJF,snow_depth,anom,super,3,-2.7161,-2.4123,6.6850,-19.3225,13.8903
country,NO,DJF,snow_depth,anom,elnino,20,2.6537,1.9890,6.9311,-0.2789,5.6846
country,NO,DJF,snow_depth,anom,neutral,29,4.8300,3.0348,10.2989,1.4514,8.6493
country,NO,DJF,snow_depth,anom,lanina,25,2.7837,2.0828,12.4579,-1.8040,7.3989
country,NO,DJF,snow_depth,anom_dt,super,3,-5.2146,-3.4633,6.0958,-20.3575,9.9282
country,NO,DJF,snow_depth,anom_dt,elnino,20,-0.3646,-0.7610,6.9302,-3.2864,2.6306
country,NO,DJF,snow_depth,anom_dt,neutral,29,0.7609,-1.0160,9.3620,-2.4313,4.1554
country,NO,DJF,snow_depth,anom_dt,lanina,25,-0.7052,-1.4078,10.9076,-4.8280,3.4171
country,NO,DJF,snow_max,value,super,3,46.8778,46.3333,6.3675,31.0601,62.6955
country,NO,DJF,snow_max,value,elnino,20,52.0700,52.3500,12.6129,46.7777,57.5864
country,NO,DJF,snow_max,value,neutral,29,51.2845,50.5000,12.7995,46.7503,55.8013
country,NO,DJF,snow_max,value,lanina,25,49.5927,51.0000,13.1186,44.5158,54.7014
country,NO,DJF,snow_max,anom,super,3,-0.6858,-6.0890,10.0509,-25.6535,24.2820
country,NO,DJF,snow_max,anom,elnino,20,4.8512,4.2110,9.6324,0.8110,9.1206
country,NO,DJF,snow_max,anom,neutral,29,4.5801,2.3110,14.7012,-0.5627,10.0051
country,NO,DJF,snow_max,anom,lanina,25,2.0014,3.1263,15.0485,-3.4647,7.8280
country,NO,DJF,snow_max,anom_dt,super,3,-2.9513,-7.1977,8.5914,-24.2935,18.3910
country,NO,DJF,snow_max,anom_dt,elnino,20,1.1780,1.7060,9.4913,-2.7837,5.2676
country,NO,DJF,snow_max,anom_dt,neutral,29,0.0794,-2.0467,13.3352,-4.6680,5.0183
country,NO,DJF,snow_max,anom_dt,lanina,25,-1.7498,1.8702,13.2356,-6.7830,3.6038
country,NO,DJF,thaw_days,value,super,3,62.6536,62.6273,0.3341,61.8236,63.4835
country,NO,DJF,thaw_days,value,elnino,20,54.4605,54.9817,14.1050,48.3996,60.3770
country,NO,DJF,thaw_days,value,neutral,29,50.0332,46.4000,11.6438,45.8723,54.1933
country,NO,DJF,thaw_days,value,lanina,25,55.1140,55.5000,9.3472,51.3989,58.4956
country,NO,DJF,thaw_days,anom,super,3,3.1324,3.1062,0.3341,2.3024,3.9624
country,NO,DJF,thaw_days,anom,elnino,20,-4.4925,-2.1143,13.8994,-10.5708,1.3517
country,NO,DJF,thaw_days,anom,neutral,29,-9.2203,-10.2190,11.4850,-13.4241,-5.1516
country,NO,DJF,thaw_days,anom,lanina,25,-3.6860,-4.0212,8.5413,-6.9238,-0.4293
country,NO,DJF,thaw_days,anom_dt,super,3,6.5998,6.4867,3.6032,-2.3511,15.5508
country,NO,DJF,thaw_days,anom_dt,elnino,20,0.8625,2.4844,12.9991,-4.7827,6.3546
country,NO,DJF,thaw_days,anom_dt,neutral,29,-2.3856,0.3146,10.3683,-6.1077,1.2982
country,NO,DJF,thaw_days,anom_dt,lanina,25,1.5144,1.4220,8.4942,-1.7919,4.8656
country,NO,DJF,tmax_mean,value,super,3,1.8126,1.8597,0.1545,1.4288,2.1963
country,NO,DJF,tmax_mean,value,elnino,20,0.6435,0.6829,2.1556,-0.2792,1.5514
country,NO,DJF,tmax_mean,value,neutral,29,0.1178,-0.2160,1.7395,-0.4873,0.7271
country,NO,DJF,tmax_mean,value,lanina,25,0.7736,0.9737,1.4324,0.2295,1.3194
country,NO,DJF,tmax_mean,anom,super,3,0.4396,0.4867,0.1545,0.0558,0.8233
country,NO,DJF,tmax_mean,anom,elnino,20,-0.6469,-0.3208,2.1362,-1.5609,0.2379
country,NO,DJF,tmax_mean,anom,neutral,29,-1.2252,-1.3978,1.7082,-1.8282,-0.6030
country,NO,DJF,tmax_mean,anom,lanina,25,-0.4964,-0.3995,1.3219,-1.0221,-0.0003
country,NO,DJF,tmax_mean,anom_dt,super,3,0.8743,1.0312,0.4308,-0.1959,1.9445
country,NO,DJF,tmax_mean,anom_dt,elnino,20,0.0705,0.3343,1.9973,-0.8125,0.9154
country,NO,DJF,tmax_mean,anom_dt,neutral,29,-0.2761,-0.0825,1.5315,-0.8325,0.2610
country,NO,DJF,tmax_mean,anom_dt,lanina,25,0.1987,0.2360,1.3043,-0.3073,0.7062
country,NO,DJF,tmean,value,super,3,-1.0611,-1.1538,0.3394,-1.9042,-0.2180
country,NO,DJF,tmean,value,elnino,20,-2.1905,-2.1606,2.2885,-3.1983,-1.2277
country,NO,DJF,tmean,value,neutral,29,-2.7864,-3.0320,1.9313,-3.4553,-2.0774
country,NO,DJF,tmean,value,lanina,25,-2.0762,-1.7555,1.5011,-2.6628,-1.5165
country,NO,DJF,tmean,anom,super,3,0.3503,0.2578,0.3395,-0.4930,1.1937
country,NO,DJF,tmean,anom,elnino,20,-0.7442,-0.3998,2.2864,-1.7794,0.2205
country,NO,DJF,tmean,anom,neutral,29,-1.3461,-1.6207,1.8861,-2.0075,-0.6689
country,NO,DJF,tmean,anom,lanina,25,-0.5610,-0.3442,1.3902,-1.1142,-0.0589
country,NO,DJF,tmean,anom_dt,super,3,0.8606,1.1067,0.5736,-0.5643,2.2854
country,NO,DJF,tmean,anom_dt,elnino,20,0.0635,0.4493,2.1413,-0.8657,0.9057
country,NO,DJF,tmean,anom_dt,neutral,29,-0.2979,-0.0507,1.7064,-0.9079,0.3029
country,NO,DJF,tmean,anom_dt,lanina,25,0.2188,0.2565,1.3648,-0.3198,0.7643
country,NO,DJF,tmin_mean,value,super,3,-4.0738,-4.3772,0.5865,-5.5307,-2.6170
